0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,0.08860000000000003,0.15445000000000003,0.20915000000000003,0.25610000000000005,0.29730000000000006,0.33360000000000006,0.36640000000000006,0.39575000000000005,0.42235000000000006,0.44650000000000006,0.4685500000000001,0.4887000000000001,0.5076,0.5251500000000001,0.5413500000000001,0.5563500000000001,0.5703500000000001,0.5834000000000001,0.5956000000000001,0.6070500000000001,0.6178000000000001,0.6278500000000001,0.6372500000000001,0.6462000000000001,0.6546000000000001,0.6625000000000001,0.6699500000000002,0.6769000000000002,0.6834000000000001,0.6895500000000001,0.6951000000000002,0.7001000000000002,0.7045000000000001,0.7083000000000002,0.13570000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.08230000000000003,0.14455,0.19675000000000004,0.24200000000000005,0.28190000000000004,0.3173500000000001,0.34930000000000005,0.3782500000000001,0.4045000000000001,0.42845000000000005,0.4504500000000001,0.4706000000000001,0.4891500000000001,0.50675,0.5230500000000001,0.5382000000000001,0.5523500000000001,0.5655500000000001,0.5779000000000001,0.5895000000000001,0.60035,0.6106000000000001,0.6202000000000001,0.6292000000000001,0.6377500000000002,0.6458000000000002,0.6533500000000001,0.6604000000000001,0.6670000000000001,0.6731000000000001,0.6785500000000001,0.6833500000000001,0.6874500000000001,0.13180000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.07675000000000003,0.13575,0.18575000000000003,0.22935000000000003,0.26795,0.30255000000000004,0.33360000000000006,0.3621000000000001,0.38800000000000007,0.41175000000000006,0.43355000000000005,0.4537000000000001,0.47225000000000006,0.4894500000000001,0.5058500000000001,0.5211000000000001,0.5353000000000001,0.5486000000000001,0.5611,0.5728000000000001,0.5838000000000001,0.5941500000000001,0.6038500000000001,0.6130000000000001,0.6216000000000002,0.6297500000000001,0.6373500000000001,0.6444500000000001,0.6510500000000001,0.6570000000000001,0.6622000000000001,0.6666500000000001,0.12795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.07185000000000002,0.12795,0.17580000000000004,0.21780000000000002,0.25520000000000004,0.28890000000000005,0.3193500000000001,0.34720000000000006,0.3727500000000001,0.39615000000000006,0.41780000000000006,0.4378000000000001,0.4563500000000001,0.4735500000000001,0.4896000000000001,0.5049500000000001,0.5192000000000001,0.5326000000000001,0.5451000000000001,0.5569000000000001,0.5679500000000001,0.5784000000000001,0.58825,0.5974500000000001,0.6061000000000001,0.6142500000000001,0.6219000000000001,0.6290000000000001,0.6354000000000001,0.6410000000000001,0.6458000000000002,0.12405000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06750000000000002,0.12095000000000003,0.16680000000000003,0.20735000000000003,0.24360000000000004,0.27640000000000003,0.3062,0.33340000000000003,0.35855000000000004,0.38170000000000004,0.40310000000000007,0.42295000000000005,0.44140000000000007,0.45855000000000007,0.4745500000000001,0.4896000000000001,0.5039500000000001,0.5173500000000001,0.5299500000000001,0.5417500000000001,0.5529000000000001,0.5633500000000001,0.5732000000000002,0.5824500000000001,0.5911500000000001,0.5992500000000001,0.6069000000000001,0.6138000000000001,0.6198500000000001,0.6249500000000001,0.12020000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06360000000000002,0.11460000000000004,0.15870000000000004,0.19775000000000004,0.23295000000000005,0.2649,0.29400000000000004,0.32065000000000005,0.34535000000000005,0.3681500000000001,0.38925000000000004,0.4089500000000001,0.4272500000000001,0.4443500000000001,0.4603000000000001,0.47520000000000007,0.48940000000000006,0.5028500000000001,0.5154500000000001,0.5273000000000001,0.5384500000000001,0.5489,0.5588000000000001,0.56805,0.5766500000000001,0.5847500000000001,0.5922000000000001,0.5986500000000001,0.6041500000000001,0.11630000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06015000000000001,0.10885000000000003,0.15125000000000002,0.18905000000000002,0.22315000000000004,0.25420000000000004,0.28270000000000006,0.3088000000000001,0.3329500000000001,0.35545000000000004,0.3763500000000001,0.39575000000000005,0.41390000000000005,0.43090000000000006,0.4468000000000001,0.46165000000000006,0.4756500000000001,0.4890000000000001,0.5016,0.5134500000000001,0.5245500000000001,0.5350000000000001,0.5448500000000001,0.55405,0.5626000000000001,0.5705500000000001,0.5774500000000001,0.5833000000000002,0.11240000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.05700000000000001,0.10365000000000003,0.14445000000000002,0.18100000000000002,0.21410000000000004,0.24430000000000004,0.27215000000000006,0.29775000000000007,0.3214000000000001,0.3435500000000001,0.3641500000000001,0.3833500000000001,0.40130000000000005,0.4181500000000001,0.43395000000000006,0.4487500000000001,0.46260000000000007,0.47580000000000006,0.48835000000000006,0.5001500000000001,0.5112500000000001,0.5216500000000001,0.5314000000000001,0.5404500000000001,0.5488500000000001,0.5562500000000001,0.5624500000000001,0.10855000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.05410000000000001,0.09885000000000002,0.13815000000000002,0.17355000000000004,0.20570000000000002,0.23515000000000003,0.26230000000000003,0.28740000000000004,0.31065000000000004,0.33235000000000003,0.3526500000000001,0.37160000000000004,0.3894000000000001,0.4060500000000001,0.4217000000000001,0.43640000000000007,0.4502000000000001,0.46320000000000006,0.4756500000000001,0.4874000000000001,0.49835000000000007,0.5087,0.5182500000000001,0.5272000000000001,0.5350500000000001,0.5416500000000001,0.10465000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.05150000000000001,0.09445000000000002,0.13240000000000002,0.16665000000000002,0.19785000000000003,0.22660000000000002,0.25310000000000005,0.27770000000000006,0.30050000000000004,0.32175000000000004,0.34180000000000005,0.36050000000000004,0.37805000000000005,0.3945000000000001,0.4100500000000001,0.4246000000000001,0.4383000000000001,0.4512000000000001,0.4634500000000001,0.4750500000000001,0.4859500000000001,0.4960500000000001,0.5054500000000001,0.5138,0.5208,0.10080000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04910000000000001,0.09040000000000002,0.12705000000000002,0.16020000000000004,0.19060000000000002,0.21860000000000004,0.24445000000000003,0.26855000000000007,0.29095000000000004,0.3118000000000001,0.3315000000000001,0.34995000000000004,0.3672500000000001,0.38355000000000006,0.3989000000000001,0.41330000000000006,0.42685000000000006,0.4396000000000001,0.4517000000000001,0.46315000000000006,0.47380000000000005,0.48375000000000007,0.4926000000000001,0.4999500000000001,0.09690000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04690000000000001,0.08665000000000002,0.12210000000000003,0.15425000000000003,0.18380000000000002,0.21105000000000004,0.23630000000000004,0.2599,0.28190000000000004,0.30245000000000005,0.32170000000000004,0.33990000000000004,0.35700000000000004,0.37305000000000005,0.38820000000000005,0.4024500000000001,0.41580000000000006,0.42840000000000006,0.4403000000000001,0.45155000000000006,0.4619500000000001,0.4713500000000001,0.4791500000000001,0.09305000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04490000000000001,0.08320000000000002,0.11745000000000003,0.14870000000000003,0.17740000000000003,0.20400000000000004,0.22870000000000004,0.25175000000000003,0.27335000000000004,0.29350000000000004,0.31240000000000007,0.33035000000000003,0.34720000000000006,0.36300000000000004,0.37795000000000006,0.39200000000000007,0.40520000000000006,0.4175500000000001,0.4292500000000001,0.4402000000000001,0.45010000000000006,0.4583000000000001,0.08915000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04300000000000001,0.07995000000000002,0.11315000000000003,0.14345000000000002,0.17140000000000002,0.19735000000000003,0.22150000000000003,0.24405000000000004,0.26520000000000005,0.28500000000000003,0.30360000000000004,0.32120000000000004,0.33780000000000004,0.35335000000000005,0.36810000000000004,0.3819000000000001,0.39480000000000004,0.4070000000000001,0.41840000000000005,0.42880000000000007,0.43745000000000006,0.08530000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04125000000000001,0.07695000000000002,0.10910000000000003,0.13855,0.16575000000000004,0.19105000000000003,0.21465000000000004,0.23670000000000005,0.25745000000000007,0.27690000000000003,0.29515,0.31245000000000006,0.32875000000000004,0.3441000000000001,0.35855000000000004,0.37205000000000005,0.3847500000000001,0.39655000000000007,0.4075500000000001,0.4166500000000001,0.08140000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03965000000000001,0.07410000000000003,0.10530000000000003,0.13390000000000002,0.16040000000000001,0.18510000000000004,0.20815000000000003,0.22975000000000004,0.25005000000000005,0.26915000000000006,0.2871,0.30405000000000004,0.32005000000000006,0.33510000000000006,0.34925000000000006,0.36250000000000004,0.3747500000000001,0.38625000000000004,0.39580000000000004,0.07755000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03810000000000001,0.07145000000000003,0.10170000000000003,0.12955000000000003,0.15535000000000002,0.17945000000000003,0.20200000000000004,0.22310000000000005,0.24300000000000005,0.26175000000000004,0.27935000000000004,0.29595000000000005,0.31165000000000004,0.3264000000000001,0.34020000000000006,0.35300000000000004,0.36495000000000005,0.37500000000000006,0.07365000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03670000000000001,0.06895000000000003,0.09830000000000003,0.1254,0.15055000000000002,0.17410000000000003,0.19610000000000002,0.21680000000000002,0.23625000000000004,0.25460000000000005,0.27185000000000004,0.2881,0.30350000000000005,0.3178500000000001,0.33120000000000005,0.34360000000000007,0.3541500000000001,0.06975000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.035350000000000006,0.06660000000000002,0.09510000000000003,0.12145000000000003,0.14600000000000002,0.16895000000000002,0.19050000000000003,0.21070000000000003,0.22975000000000004,0.24770000000000003,0.26460000000000006,0.2805,0.29550000000000004,0.30940000000000006,0.32230000000000003,0.33330000000000004,0.06590000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.034100000000000005,0.06440000000000003,0.09210000000000003,0.11775000000000004,0.14165000000000003,0.16405000000000003,0.18510000000000004,0.20485000000000003,0.22350000000000003,0.24105000000000004,0.25755000000000006,0.27305000000000007,0.28755000000000003,0.30095000000000005,0.31245000000000006,0.06200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.032900000000000006,0.062250000000000014,0.08920000000000003,0.11415000000000003,0.1375,0.15935000000000002,0.17990000000000003,0.19920000000000004,0.21745000000000003,0.23455000000000004,0.25060000000000004,0.26570000000000005,0.27955,0.29165,0.058150000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03175000000000001,0.06025000000000001,0.08640000000000002,0.11075000000000003,0.13345,0.15480000000000002,0.17485000000000003,0.19370000000000004,0.21150000000000002,0.22815000000000005,0.24380000000000004,0.25820000000000004,0.27080000000000004,0.054250000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.030650000000000004,0.05835000000000001,0.08375000000000002,0.10745000000000003,0.12960000000000002,0.15040000000000003,0.17,0.18840000000000004,0.20570000000000002,0.22190000000000004,0.23680000000000004,0.24995000000000006,0.05040000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.029650000000000003,0.05650000000000001,0.08125000000000002,0.10430000000000003,0.1259,0.14615000000000003,0.16525000000000004,0.18315000000000003,0.19990000000000002,0.21540000000000004,0.22915000000000005,0.04650000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.028650000000000002,0.05470000000000001,0.07880000000000002,0.10125000000000002,0.12230000000000003,0.14205,0.16060000000000002,0.17790000000000003,0.19395000000000004,0.20830000000000004,0.04265000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.027700000000000002,0.05300000000000001,0.07640000000000002,0.09825000000000003,0.11875000000000004,0.13795000000000002,0.15585000000000002,0.17250000000000001,0.18745000000000003,0.03875000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.026750000000000003,0.05130000000000001,0.07405000000000002,0.09530000000000002,0.11520000000000002,0.13380000000000003,0.15100000000000002,0.16665000000000002,0.034850000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
